timestamp,mn_grade_pct,fe_content_pct,siO2_content_pct,al2O3_content_pct,p_content_pct,moisture_pct,p80_mm,work_index_kwh_t,specific_gravity,ore_type
2023-06-21 00:00:00,61.62,-0.54,-0.11,5.25,0.27,7.1,15.4,22.0,4.48,oxide
2023-11-30 18:00:00,44.13,4.25,0.86,7.89,0.171,9.6,17.7,22.0,4.16,oxide
2022-01-20 06:00:00,47.9,3.29,1.0,6.99,0.192,5.3,7.3,22.0,4.15,silicate
2026-03-14 00:00:00,58.68,0.41,0.08,5.2,0.185,8.9,8.7,22.0,4.32,oxide
2026-01-09 00:00:00,48.54,3.89,0.94,6.4,0.271,6.1,9.2,22.0,4.43,carbonate
2024-07-15 12:00:00,44.13,4.75,1.5,7.6,0.182,8.5,25.4,22.0,4.06,carbonate
2025-03-17 18:00:00,44.13,4.28,0.65,5.11,0.222,6.9,12.7,22.0,4.26,oxide
2025-01-09 00:00:00,51.79,2.77,0.84,6.53,0.143,6.0,6.0,22.0,4.3,oxide
2020-05-23 12:00:00,77.71,-4.99,-1.48,5.87,0.282,9.5,7.4,22.0,4.93,oxide
2020-12-05 00:00:00,52.63,2.4,0.54,7.23,0.185,5.8,8.0,22.0,4.33,carbonate
2022-11-08 12:00:00,44.13,4.29,1.75,7.79,0.142,6.5,10.6,22.0,4.24,oxide
2025-02-27 00:00:00,54.47,1.95,0.67,6.57,0.133,5.6,11.6,22.0,4.32,oxide
2024-09-04 00:00:00,44.13,4.49,1.81,5.06,0.178,7.1,14.9,22.0,4.1,carbonate
2025-08-13 18:00:00,44.13,4.75,0.97,6.25,0.149,7.3,10.5,22.0,4.02,oxide
2022-01-07 18:00:00,77.71,-5.49,-1.88,5.01,0.112,9.0,21.9,22.0,4.77,carbonate
2021-06-09 12:00:00,47.76,4.32,0.77,5.14,0.083,7.8,14.7,22.0,4.02,oxide
2025-01-29 06:00:00,61.81,-0.57,-0.1,7.17,0.266,8.6,8.9,22.0,4.49,carbonate
2023-08-02 00:00:00,44.13,4.99,0.77,5.4,0.23,5.2,14.0,22.0,4.05,carbonate
2020-02-21 06:00:00,46.8,3.62,1.36,7.11,0.299,6.2,18.0,22.0,4.09,carbonate
2023-08-29 06:00:00,77.71,-6.04,-2.23,5.17,0.129,7.6,10.4,22.0,4.84,carbonate
2021-01-23 12:00:00,57.93,0.64,0.13,6.23,0.255,9.6,18.0,22.0,4.33,oxide
2026-10-22 00:00:00,58.51,0.51,0.08,7.52,0.112,5.5,15.8,22.0,4.59,oxide
2021-04-28 12:00:00,77.71,-4.88,-1.51,5.32,0.099,5.8,14.7,22.0,4.57,oxide
2024-06-01 12:00:00,44.13,4.62,0.9,5.15,0.054,8.6,11.3,22.0,4.14,oxide
2021-05-24 18:00:00,44.13,4.98,1.68,5.22,0.09,5.6,23.4,22.0,4.12,oxide
2026-05-11 12:00:00,50.67,3.14,0.92,5.46,0.159,8.6,40.7,22.0,4.37,carbonate
2023-08-30 00:00:00,44.13,5.07,1.25,6.19,0.14,7.1,29.1,22.0,4.07,oxide
2022-03-27 18:00:00,55.35,1.25,0.38,7.49,0.099,5.1,10.5,22.0,4.4,oxide
2021-03-01 06:00:00,71.8,-4.07,-1.08,7.63,0.107,7.1,14.6,22.0,4.56,oxide
2025-01-28 18:00:00,57.56,0.67,0.23,5.1,0.217,8.0,18.3,22.0,4.19,carbonate
2020-06-16 06:00:00,77.71,-5.27,-2.04,7.76,0.226,9.5,10.5,22.0,4.61,carbonate
2022-10-31 18:00:00,62.08,-0.75,-0.17,6.92,0.184,9.3,13.4,22.0,4.28,carbonate
2022-09-12 06:00:00,77.71,-5.65,-1.69,7.8,0.248,5.4,12.0,22.0,4.8,oxide
2026-02-21 18:00:00,47.14,4.07,1.61,7.64,0.278,6.9,35.0,22.0,4.1,oxide
2026-01-28 06:00:00,44.13,5.58,1.41,7.62,0.097,7.9,17.6,22.0,4.13,oxide
2023-02-26 12:00:00,63.27,-0.91,-0.41,6.74,0.199,5.3,14.9,22.0,4.48,carbonate
2024-01-21 12:00:00,75.86,-5.4,-1.3,5.06,0.113,8.5,10.1,22.0,4.87,carbonate
2023-04-05 00:00:00,44.13,5.8,1.75,5.01,0.09,8.6,24.1,22.0,4.24,oxide
2022-12-11 06:00:00,44.13,4.98,1.09,6.46,0.177,8.1,17.7,22.0,4.08,oxide
2020-02-02 18:00:00,63.29,-1.02,-0.2,5.48,0.177,5.9,13.9,22.0,4.58,oxide
2022-09-23 00:00:00,66.69,-2.05,-0.36,7.25,0.25,6.5,19.8,22.0,4.56,silicate
2024-09-03 00:00:00,58.87,0.4,0.07,5.63,0.224,9.9,7.4,22.0,4.32,oxide
2024-01-04 18:00:00,51.3,2.49,0.36,7.73,0.25,8.6,14.2,22.0,4.2,oxide
2026-09-28 06:00:00,76.16,-5.58,-1.82,5.05,0.128,5.9,14.7,22.0,4.6,oxide
2020-07-22 12:00:00,77.71,-5.81,-1.64,5.04,0.254,5.2,13.4,22.0,4.64,oxide
2025-12-21 06:00:00,55.36,1.63,0.6,7.41,0.087,5.8,26.9,22.0,4.27,oxide
2024-11-11 18:00:00,59.28,0.23,0.09,5.15,0.175,8.7,22.1,22.0,4.32,oxide
2023-08-27 12:00:00,55.87,1.24,0.3,6.43,0.125,9.2,21.5,22.0,4.29,oxide
2025-05-29 12:00:00,69.67,-3.27,-1.06,5.26,0.051,7.0,14.9,22.0,4.64,oxide
2025-01-13 12:00:00,44.13,4.47,0.87,5.78,0.13,8.4,16.8,22.0,4.02,oxide
2026-05-10 06:00:00,44.13,5.67,1.82,6.52,0.275,7.8,10.4,21.8,4.02,oxide
2026-10-12 06:00:00,44.13,5.28,1.13,7.11,0.116,9.0,12.9,22.0,4.19,oxide
2025-02-26 18:00:00,44.9,4.25,1.44,6.77,0.105,7.1,19.8,22.0,4.15,oxide
2026-08-26 12:00:00,74.11,-4.7,-1.85,6.51,0.291,6.2,16.2,22.0,4.76,oxide
2026-10-15 06:00:00,52.75,2.42,0.45,5.33,0.132,9.8,16.2,22.0,4.16,carbonate
2020-10-25 12:00:00,44.13,4.72,1.55,5.9,0.166,9.4,20.9,22.0,3.98,oxide
2023-02-21 00:00:00,54.01,1.61,0.31,5.2,0.187,6.3,19.8,22.0,4.4,oxide
2026-02-19 12:00:00,55.6,1.29,0.56,6.42,0.068,7.0,31.3,22.0,4.37,carbonate
2022-08-26 18:00:00,77.71,-5.69,-1.28,5.42,0.286,8.0,7.1,22.0,4.75,oxide
2025-11-30 00:00:00,77.71,-6.4,-1.67,6.96,0.067,8.6,13.0,22.0,4.74,oxide
2026-10-09 12:00:00,59.51,0.17,0.06,5.37,0.293,5.6,16.3,22.0,4.41,carbonate
2026-02-14 00:00:00,46.1,3.83,0.49,6.63,0.181,6.3,20.4,22.0,4.27,carbonate
2023-05-22 00:00:00,55.23,1.48,0.25,6.83,0.263,6.9,19.0,22.0,4.36,silicate
2022-12-04 12:00:00,44.13,4.81,0.74,5.33,0.222,8.3,18.8,22.0,4.21,oxide
2024-03-05 12:00:00,44.13,5.18,1.98,5.23,0.093,9.5,10.5,22.0,4.01,silicate
2021-10-19 06:00:00,53.69,1.82,0.34,7.7,0.126,9.5,11.6,22.0,4.18,oxide
2024-07-11 00:00:00,44.13,4.89,0.95,5.31,0.105,6.9,19.2,22.0,4.16,oxide
2022-12-12 12:00:00,51.32,2.46,0.86,7.97,0.056,8.0,10.0,22.0,4.11,oxide
2020-03-18 06:00:00,58.35,0.45,0.1,7.77,0.086,9.0,12.4,22.0,4.31,oxide
2025-12-31 06:00:00,54.09,1.79,0.22,7.85,0.215,6.6,25.0,22.0,4.3,carbonate
2021-08-24 12:00:00,44.13,5.71,1.81,6.84,0.13,9.1,17.2,22.0,4.04,oxide
2024-11-05 12:00:00,49.07,3.97,1.38,6.79,0.119,9.4,37.2,22.0,4.31,oxide
2025-02-05 00:00:00,77.71,-5.31,-0.94,7.77,0.19,5.2,17.4,22.0,4.64,silicate
2022-01-10 00:00:00,48.41,4.11,1.3,7.37,0.113,5.4,11.1,22.0,4.19,oxide
2024-03-03 06:00:00,47.74,3.57,0.67,5.37,0.162,9.0,8.6,22.0,4.16,oxide
2023-06-06 00:00:00,49.74,3.44,0.51,7.88,0.239,8.1,17.1,22.0,4.2,oxide
2024-01-15 06:00:00,44.13,5.04,0.72,6.95,0.208,5.8,14.8,22.0,4.02,carbonate
2025-10-16 18:00:00,44.51,4.15,2.0,6.12,0.183,9.6,11.5,22.0,4.15,carbonate
2023-12-12 00:00:00,64.03,-1.07,-0.31,6.94,0.276,9.3,8.2,22.0,4.36,oxide
2026-10-31 06:00:00,53.3,2.08,0.39,6.9,0.12,5.4,12.9,22.0,4.24,oxide
2024-01-28 06:00:00,77.71,-5.83,-1.44,5.04,0.166,7.1,12.8,22.0,4.55,oxide
2025-06-26 00:00:00,59.92,0.02,0.01,7.98,0.144,8.3,26.9,22.0,4.42,oxide
2023-04-07 18:00:00,46.28,4.94,1.65,6.58,0.29,9.3,9.6,22.0,4.2,oxide
2025-01-22 06:00:00,55.9,1.33,0.16,7.34,0.103,8.0,23.6,22.0,4.34,oxide
2020-10-21 18:00:00,44.53,4.83,1.77,5.32,0.082,5.8,13.2,22.0,4.09,carbonate
2022-09-27 00:00:00,47.85,4.11,1.01,7.61,0.286,9.3,16.8,22.0,4.18,silicate
2023-03-14 06:00:00,45.18,4.98,0.77,7.99,0.169,8.4,18.7,22.0,4.06,oxide
2021-02-17 18:00:00,56.74,1.06,0.24,7.14,0.062,7.2,12.8,22.0,4.23,oxide
2022-05-29 18:00:00,44.13,5.68,0.91,7.46,0.191,9.5,15.4,22.0,3.99,carbonate
2024-03-13 12:00:00,48.74,3.48,1.26,6.79,0.142,6.5,17.6,22.0,4.2,oxide
2024-01-01 18:00:00,46.01,4.26,0.85,5.31,0.158,8.5,17.9,22.0,4.21,carbonate
2023-01-05 12:00:00,47.62,3.74,1.41,5.79,0.052,5.1,15.5,22.0,4.06,oxide
2023-07-03 12:00:00,44.13,4.41,0.62,6.08,0.263,5.0,18.3,22.0,4.08,oxide
2021-03-03 00:00:00,59.58,0.15,0.04,5.45,0.059,6.6,24.4,22.0,4.4,carbonate
2026-04-05 12:00:00,57.56,0.8,0.28,5.27,0.265,9.1,14.3,22.0,4.3,oxide
2022-09-22 18:00:00,44.26,4.23,1.27,7.7,0.061,7.0,26.1,22.0,3.88,carbonate
2023-05-19 18:00:00,44.13,4.99,1.63,5.4,0.206,8.2,19.7,22.0,4.13,oxide
2024-05-04 12:00:00,59.38,0.21,0.08,6.28,0.247,9.8,24.3,22.0,4.52,oxide
2023-10-09 12:00:00,64.57,-1.52,-0.24,7.96,0.098,8.1,11.9,22.0,4.5,oxide
2021-08-20 18:00:00,46.91,4.06,0.58,6.74,0.252,6.5,15.0,22.0,4.03,carbonate
2024-10-04 00:00:00,44.13,5.46,1.17,6.96,0.202,8.2,10.0,22.0,4.13,oxide
2021-05-18 12:00:00,77.71,-5.99,-2.09,6.52,0.278,7.2,18.6,22.0,4.85,carbonate
2020-05-21 12:00:00,44.13,5.3,1.8,6.62,0.172,7.7,14.2,22.0,4.19,carbonate
2021-04-09 00:00:00,77.71,-5.6,-2.27,7.67,0.077,9.6,25.0,22.0,4.68,carbonate
2023-11-21 00:00:00,46.61,4.85,0.47,6.5,0.247,8.3,17.9,22.0,4.17,oxide
2020-10-06 12:00:00,65.86,-1.98,-0.58,7.94,0.131,9.3,12.3,22.0,4.4,silicate
2023-08-18 06:00:00,56.45,1.0,0.46,7.88,0.068,6.8,25.5,22.0,4.28,oxide
2022-08-21 12:00:00,55.56,1.55,0.42,7.89,0.163,5.1,14.8,22.0,4.4,oxide
2024-12-15 06:00:00,54.27,1.98,0.32,5.07,0.128,5.4,15.2,22.0,4.25,carbonate
2023-10-16 12:00:00,44.13,5.14,0.95,7.97,0.254,8.6,41.4,22.0,4.08,silicate
2023-06-21 18:00:00,58.05,0.58,0.09,7.99,0.257,9.5,17.9,22.0,4.63,oxide
2024-05-16 12:00:00,44.13,4.42,1.02,5.37,0.165,6.4,12.8,22.0,4.07,oxide
2023-12-25 12:00:00,44.13,4.53,0.82,5.92,0.147,6.9,18.3,22.0,3.99,oxide
2021-05-24 06:00:00,53.22,2.15,0.51,7.04,0.278,7.6,9.7,22.0,4.56,oxide
2024-11-11 00:00:00,74.97,-4.03,-1.06,5.43,0.247,8.5,15.7,22.0,4.61,silicate
2021-12-21 12:00:00,51.68,2.63,0.49,6.2,0.075,7.9,10.8,22.0,4.36,carbonate
2020-06-26 00:00:00,44.13,5.66,0.66,7.66,0.235,9.0,5.6,22.0,3.95,oxide
2025-04-11 18:00:00,44.13,5.54,0.73,6.06,0.089,7.4,8.3,22.0,3.95,carbonate
2024-04-15 00:00:00,51.78,2.6,0.78,5.25,0.05,6.8,13.8,22.0,4.32,oxide
2023-07-17 06:00:00,46.0,3.75,1.75,7.95,0.267,8.9,21.2,22.0,4.23,silicate
2026-05-08 00:00:00,54.58,1.82,0.33,6.17,0.228,5.7,16.6,22.0,4.36,oxide
2020-07-04 12:00:00,51.4,2.4,0.41,7.64,0.064,5.7,17.6,22.0,4.27,oxide
2021-06-25 18:00:00,44.13,4.92,0.75,6.1,0.066,7.6,36.0,22.0,4.19,carbonate
2023-08-11 00:00:00,44.13,5.25,0.81,5.0,0.172,7.8,16.6,22.0,4.14,oxide
2021-06-05 06:00:00,44.13,5.08,0.81,7.34,0.165,8.2,23.5,22.0,4.05,oxide
2026-10-03 18:00:00,44.13,4.25,2.0,5.28,0.226,8.6,19.1,22.0,4.03,oxide
2021-11-25 12:00:00,60.86,-0.27,-0.1,6.58,0.076,6.9,16.6,22.0,4.56,oxide
2024-03-03 00:00:00,59.05,0.26,0.11,7.21,0.104,8.8,27.2,22.0,4.39,carbonate
2022-07-25 00:00:00,46.0,4.73,1.87,5.81,0.225,9.9,10.9,22.0,4.1,oxide
2024-08-16 18:00:00,65.01,-1.56,-0.38,7.23,0.241,9.3,17.9,22.0,4.37,carbonate
2024-10-08 06:00:00,77.71,-4.96,-0.86,7.05,0.143,8.2,20.4,22.0,4.73,oxide
2024-10-20 06:00:00,47.99,3.81,0.49,6.47,0.247,5.8,13.2,22.0,4.17,oxide
2026-03-14 06:00:00,59.9,0.03,0.01,6.65,0.209,9.3,11.5,22.0,4.4,oxide
2022-02-12 06:00:00,70.32,-3.05,-0.97,6.3,0.259,8.9,28.6,22.0,4.65,carbonate
2021-02-10 00:00:00,77.71,-5.11,-1.69,7.4,0.285,9.1,12.8,22.0,4.73,carbonate
2023-01-28 00:00:00,51.95,2.59,0.59,5.7,0.291,9.9,22.7,22.0,4.23,oxide
2023-04-04 00:00:00,44.13,4.82,1.41,5.05,0.297,6.0,9.5,22.0,4.04,carbonate
2024-08-30 12:00:00,44.13,5.26,1.4,5.17,0.132,6.0,13.8,22.0,4.2,carbonate
2025-04-08 12:00:00,70.85,-3.91,-0.58,6.56,0.096,5.6,23.0,22.0,4.46,oxide
2024-07-31 00:00:00,57.73,0.62,0.14,6.03,0.171,6.5,39.5,22.0,4.53,oxide
2020-02-02 06:00:00,53.31,2.11,0.23,6.39,0.243,8.6,26.0,22.0,4.41,oxide
2023-01-11 06:00:00,44.14,4.71,1.72,6.33,0.088,7.4,6.6,22.0,3.98,oxide
2020-11-15 12:00:00,65.68,-1.56,-0.5,5.78,0.231,6.2,12.8,22.0,4.55,oxide
2025-11-07 12:00:00,44.13,5.67,0.94,5.26,0.122,9.9,13.1,22.0,4.06,oxide
2023-07-16 00:00:00,49.27,2.92,0.38,5.96,0.232,7.4,9.4,22.0,4.28,oxide
2024-09-28 00:00:00,60.76,-0.28,-0.04,7.69,0.125,5.1,19.9,22.0,4.48,oxide
2024-02-02 18:00:00,51.19,2.69,0.62,6.61,0.091,8.9,18.0,22.0,4.17,oxide
2025-10-21 18:00:00,44.13,5.71,0.58,7.09,0.225,9.3,17.9,22.0,3.96,oxide
2022-02-24 18:00:00,51.74,2.25,1.0,5.35,0.084,9.6,10.0,22.0,4.34,carbonate
2023-09-28 00:00:00,44.13,4.88,1.29,7.8,0.268,6.6,19.8,22.0,4.25,oxide
2026-05-04 06:00:00,77.71,-5.22,-0.77,5.19,0.288,9.6,11.2,22.0,4.82,oxide
2024-07-17 12:00:00,55.04,1.48,0.28,6.95,0.182,5.4,11.7,22.0,4.19,carbonate
2025-12-19 18:00:00,48.76,3.0,1.05,6.09,0.293,8.0,16.4,22.0,4.08,oxide
2022-08-04 06:00:00,52.56,2.57,0.33,7.13,0.264,6.6,16.1,22.0,4.14,oxide
2022-03-12 00:00:00,46.59,4.45,1.76,7.72,0.162,9.7,12.5,22.0,4.11,carbonate
2026-10-07 06:00:00,44.65,4.86,1.03,5.47,0.094,9.3,14.6,22.0,4.04,silicate
2026-05-03 18:00:00,57.49,0.89,0.32,6.97,0.273,7.7,30.0,22.0,4.36,oxide
2021-02-02 06:00:00,77.71,-6.19,-1.17,5.06,0.101,8.9,15.2,22.0,4.91,oxide
2021-04-18 12:00:00,60.38,-0.12,-0.02,7.3,0.211,7.3,17.3,22.0,4.45,oxide
2025-09-02 18:00:00,45.6,5.24,0.96,5.18,0.199,7.3,10.2,22.0,3.88,carbonate
2023-01-08 18:00:00,74.43,-5.15,-1.21,7.24,0.289,6.5,25.1,22.0,4.64,carbonate
2021-01-24 18:00:00,57.16,0.76,0.29,6.31,0.282,8.7,14.9,22.0,4.31,oxide
2023-05-26 12:00:00,46.77,4.13,1.14,5.48,0.154,5.0,23.7,22.0,4.09,oxide
2022-12-20 00:00:00,44.13,5.65,1.34,7.26,0.223,9.7,16.0,22.0,4.33,carbonate
2024-01-16 12:00:00,58.81,0.34,0.06,7.75,0.139,9.6,22.3,22.0,4.44,oxide
2024-01-05 06:00:00,77.71,-5.91,-1.17,6.01,0.235,9.4,17.2,22.0,4.84,carbonate
2024-04-28 06:00:00,52.9,2.36,0.82,7.93,0.271,8.5,20.3,22.0,4.27,silicate
2021-04-28 18:00:00,44.13,4.66,1.92,7.05,0.08,9.7,11.6,21.7,4.29,oxide
2023-01-11 18:00:00,48.13,4.27,1.01,6.98,0.081,6.5,5.0,22.0,4.07,oxide
2022-05-04 18:00:00,52.85,2.53,0.81,5.04,0.262,6.8,12.7,22.0,4.29,carbonate
2021-06-27 12:00:00,48.26,3.4,1.41,7.16,0.061,9.3,18.3,22.0,4.16,oxide
2026-03-19 12:00:00,45.03,4.43,1.12,7.88,0.123,7.3,9.2,22.0,4.23,carbonate
2022-04-20 18:00:00,44.13,4.57,1.92,6.7,0.285,6.9,30.4,22.0,4.15,silicate
2021-05-14 12:00:00,59.04,0.27,0.08,6.06,0.173,9.3,10.9,22.0,4.43,silicate
2023-12-20 18:00:00,51.03,2.49,1.17,6.58,0.132,5.0,19.9,22.0,4.26,oxide
2022-03-13 18:00:00,44.13,4.59,1.5,7.78,0.07,6.2,21.0,22.0,3.95,oxide
2020-08-24 06:00:00,44.98,4.21,0.67,5.68,0.05,6.8,14.4,22.0,3.99,oxide
2020-11-20 12:00:00,67.18,-2.61,-0.4,5.45,0.224,8.3,12.6,22.0,4.57,silicate
2024-12-09 00:00:00,51.92,2.64,0.38,7.2,0.071,8.8,10.4,22.0,4.28,oxide
2025-09-21 18:00:00,54.4,1.97,0.7,6.09,0.088,5.8,19.1,22.0,4.3,oxide
2025-07-07 06:00:00,56.87,1.11,0.18,5.3,0.237,7.1,13.0,22.0,4.31,silicate
2021-06-28 00:00:00,44.13,5.5,0.53,6.22,0.223,7.2,24.8,22.0,4.03,oxide
2022-05-29 00:00:00,48.84,3.13,1.19,7.44,0.239,5.9,27.9,22.0,4.19,oxide
2024-11-19 06:00:00,51.61,2.88,0.99,5.38,0.256,7.4,19.4,22.0,4.05,oxide
2020-06-28 06:00:00,64.86,-1.45,-0.2,5.78,0.175,5.2,27.7,22.0,4.67,carbonate
2025-06-18 12:00:00,60.66,-0.22,-0.03,7.86,0.217,7.6,5.1,22.0,4.56,oxide
2021-03-09 18:00:00,44.13,5.48,1.83,5.83,0.211,6.7,18.0,22.0,4.01,carbonate
2025-07-17 00:00:00,77.71,-5.36,-1.94,6.04,0.15,5.8,8.6,22.0,4.76,oxide
2026-06-17 00:00:00,64.17,-1.15,-0.16,5.03,0.061,8.6,21.4,22.0,4.64,oxide
2021-09-21 12:00:00,57.87,0.66,0.21,5.43,0.123,7.1,28.9,22.0,4.28,carbonate
2024-09-27 06:00:00,44.13,4.34,1.88,6.9,0.259,6.2,9.7,22.0,4.11,carbonate
2023-07-17 00:00:00,54.75,1.85,0.6,5.1,0.3,6.7,37.0,22.0,4.22,oxide
2026-10-29 12:00:00,77.71,-5.1,-1.71,7.51,0.197,6.4,15.3,22.0,4.65,carbonate
2024-08-09 18:00:00,47.56,3.78,1.05,6.79,0.228,7.3,17.2,22.0,3.96,oxide
2025-10-08 06:00:00,52.84,1.95,0.51,6.43,0.094,8.9,13.5,22.0,4.25,carbonate
2022-12-28 12:00:00,44.13,5.78,1.01,5.04,0.135,6.5,15.8,22.0,3.96,oxide
2021-08-09 18:00:00,47.86,4.27,1.12,7.29,0.169,9.0,12.3,22.0,4.26,oxide
2020-12-11 18:00:00,51.7,2.53,0.54,7.81,0.121,8.4,10.4,22.0,4.08,carbonate
2021-06-05 18:00:00,59.31,0.24,0.07,6.97,0.203,5.1,11.8,22.0,4.3,oxide
2023-09-06 06:00:00,44.13,5.3,0.55,6.55,0.089,8.5,15.9,22.0,3.95,silicate
2026-05-19 00:00:00,54.19,1.8,0.5,5.66,0.116,5.2,14.7,22.0,4.45,oxide
2024-04-21 00:00:00,77.71,-5.48,-2.17,5.98,0.051,5.9,14.4,22.0,4.74,carbonate
2025-02-13 18:00:00,56.46,0.96,0.21,5.08,0.119,7.5,19.6,22.0,4.34,carbonate
2024-01-22 12:00:00,46.39,4.58,1.63,7.95,0.282,9.5,37.6,22.0,4.1,carbonate
2024-08-12 06:00:00,55.1,1.47,0.39,6.82,0.113,5.9,20.0,22.0,4.37,carbonate
2024-03-23 18:00:00,57.29,0.88,0.31,5.88,0.151,8.0,26.8,22.0,4.26,silicate
2022-03-01 00:00:00,51.69,2.43,0.53,5.7,0.065,5.0,20.4,22.0,4.33,carbonate
2021-03-25 06:00:00,48.83,3.36,1.16,7.68,0.276,7.2,10.8,22.0,4.15,oxide
2022-06-06 18:00:00,44.13,5.51,1.64,6.81,0.175,8.5,11.3,22.0,4.0,oxide
2020-12-08 00:00:00,54.28,1.69,0.24,5.28,0.115,7.8,14.5,22.0,4.11,silicate
2023-03-10 12:00:00,66.75,-2.17,-0.56,7.13,0.295,9.4,18.5,22.0,4.52,oxide
2025-07-03 00:00:00,58.35,0.53,0.15,5.83,0.258,7.0,30.8,22.0,4.36,oxide
2025-07-18 00:00:00,44.13,5.24,0.89,6.97,0.132,7.0,8.1,22.0,4.26,oxide
2025-08-13 00:00:00,55.01,1.36,0.5,7.69,0.056,5.9,18.5,22.0,4.21,oxide
2025-07-19 18:00:00,77.71,-6.48,-1.55,7.61,0.128,7.9,13.0,22.0,4.85,carbonate
2025-07-30 18:00:00,52.66,2.11,0.41,6.34,0.138,8.9,14.1,22.0,4.32,oxide
2023-11-23 18:00:00,44.13,4.44,2.04,5.51,0.061,6.4,19.0,22.0,4.02,oxide
2023-05-17 18:00:00,44.13,5.46,1.17,7.05,0.138,8.6,10.4,22.0,4.07,oxide
2025-06-30 06:00:00,63.56,-1.19,-0.19,7.72,0.194,8.1,39.6,22.0,4.31,carbonate
2025-10-29 12:00:00,54.46,1.51,0.2,6.53,0.18,8.9,10.6,22.0,4.27,oxide
2025-01-11 18:00:00,64.4,-1.28,-0.27,7.45,0.129,6.3,8.7,22.0,4.41,carbonate
2022-07-11 00:00:00,77.71,-4.83,-0.8,6.36,0.086,9.9,18.1,22.0,4.67,silicate
2022-08-13 00:00:00,54.99,1.83,0.4,6.42,0.127,9.8,26.3,22.0,4.35,carbonate
2022-03-14 06:00:00,77.71,-5.61,-1.88,6.2,0.076,6.8,10.9,22.0,4.77,oxide
2022-07-28 12:00:00,67.38,-2.17,-0.53,7.04,0.236,9.0,15.9,22.0,4.52,oxide
2023-10-29 12:00:00,52.52,2.57,0.59,7.86,0.204,6.4,11.5,22.0,4.14,oxide
2025-02-13 12:00:00,52.43,2.08,0.47,5.77,0.056,8.8,15.7,22.0,4.3,carbonate
2021-12-27 00:00:00,44.13,5.63,0.86,5.2,0.238,6.7,35.4,22.0,4.2,oxide
2024-11-09 18:00:00,44.13,4.39,1.66,7.11,0.179,8.7,20.5,22.0,4.09,carbonate
2023-02-14 12:00:00,47.38,4.1,0.5,6.99,0.105,7.2,11.6,22.0,4.25,oxide
2023-02-08 00:00:00,66.16,-1.7,-0.21,6.05,0.064,9.0,15.6,22.0,4.56,carbonate
2025-06-19 12:00:00,66.24,-2.11,-0.41,6.17,0.275,7.4,7.6,22.0,4.41,oxide
2020-08-26 06:00:00,77.71,-5.25,-1.93,5.83,0.112,6.9,33.6,22.0,4.83,oxide
2021-11-03 06:00:00,74.51,-5.21,-1.29,7.84,0.105,5.9,13.3,22.0,4.65,oxide
2022-09-02 18:00:00,46.73,3.78,1.62,5.76,0.096,5.6,10.7,22.0,4.06,carbonate
2021-02-28 06:00:00,50.59,2.94,0.35,6.25,0.261,5.0,15.8,22.0,4.32,carbonate
2022-04-27 12:00:00,44.13,4.92,2.08,6.63,0.19,7.6,13.0,22.0,4.06,oxide
2021-09-21 06:00:00,44.13,5.3,1.36,6.73,0.121,6.4,25.6,22.0,4.03,silicate
2024-05-22 12:00:00,69.17,-2.64,-1.09,5.47,0.139,9.1,8.0,22.0,4.58,carbonate
2026-04-26 12:00:00,61.03,-0.28,-0.06,5.23,0.252,9.6,18.3,22.0,4.54,oxide
2023-12-18 06:00:00,63.79,-1.26,-0.14,5.96,0.283,6.5,5.0,22.0,4.42,oxide
2020-01-28 12:00:00,44.13,5.44,1.74,6.34,0.205,8.7,18.1,22.0,4.03,silicate
2021-01-06 18:00:00,44.13,5.55,1.06,6.47,0.284,8.9,8.3,22.0,4.05,oxide
2022-01-10 06:00:00,51.65,2.32,0.87,7.51,0.124,9.1,17.1,22.0,4.38,oxide
2023-12-01 18:00:00,51.73,3.0,0.28,5.87,0.163,5.8,12.3,22.0,4.43,oxide
2025-03-30 12:00:00,50.67,2.69,0.65,5.3,0.198,6.5,11.9,22.0,4.12,oxide
2021-03-19 00:00:00,51.44,2.56,0.51,5.09,0.169,5.7,20.8,22.0,4.17,silicate
2021-11-04 00:00:00,61.27,-0.45,-0.1,6.51,0.253,6.1,20.1,22.0,4.54,silicate
2023-07-05 12:00:00,57.11,1.03,0.3,7.62,0.121,8.6,29.9,22.0,4.31,carbonate
2021-06-16 06:00:00,76.91,-4.82,-2.23,6.5,0.236,8.1,22.0,22.0,4.73,carbonate
2022-06-03 18:00:00,59.09,0.27,0.11,5.74,0.227,6.5,22.4,22.0,4.42,oxide
2023-09-30 12:00:00,58.92,0.37,0.08,7.32,0.166,7.1,14.1,22.0,4.32,oxide
2022-03-07 06:00:00,77.71,-6.32,-1.95,7.92,0.208,6.6,19.5,22.0,4.64,oxide
2022-01-15 00:00:00,67.11,-2.03,-0.84,5.2,0.153,8.2,24.6,22.0,4.71,oxide
2025-04-20 12:00:00,77.71,-5.83,-0.68,6.7,0.156,8.0,7.8,22.0,4.68,oxide
2023-02-24 00:00:00,58.11,0.56,0.12,5.56,0.226,9.6,16.6,22.0,4.42,oxide
2026-10-09 06:00:00,58.1,0.61,0.25,5.14,0.208,9.1,11.7,22.0,4.39,carbonate
2020-01-26 00:00:00,44.13,4.71,1.39,7.68,0.171,6.7,27.5,22.0,4.12,carbonate
